F1,kin,kout,ktr,kout2,k1,k2,k12,k21,A1,B1,n,A2,B2,n2
0.6349,0.0001775,0.001423152,0.004741,89.26,0.000546796,0.001774,0.003925877,0.000408124,0.0000364,0.003522,0.8481,0.0001014,0.02472,0.8956
0.6349,0.0001775,0.001264853,0.004741,89.26,0.000601481,0.001774,0.004730343,0.00038402,0.000033,0.003332,0.8638,0.0001213,0.02626,0.8697
0.6349,0.0001775,0.001388141,0.004741,89.26,0.000646533,0.001774,0.005115509,0.000434296,0.0000393,0.003643,0.8429,0.000132,0.02523,0.853
0.6349,0.0001775,0.001066901,0.004741,89.26,0.00057111,0.001774,0.003615426,0.00044149,0.0000416,0.003693,0.8336,0.0001181,0.02385,0.8785
0.6349,0.0001775,0.000725767,0.004741,89.26,0.000889133,0.001774,0.002856259,0.000421299,0.0000372,0.003386,0.8455,0.00005626,0.02498,0.975
0.6349,0.0001775,0.000650032,0.004741,89.26,0.000692672,0.001774,0.003221545,0.000480463,0.000035,0.003377,0.8533,0.00009129,0.0253,0.907
0.6349,0.0001775,0.000900879,0.004741,89.26,0.000582341,0.001774,0.00343275,0.00045201,0.0000359,0.003615,0.8599,0.0000947,0.02608,0.9149
0.6349,0.0001775,0.001032904,0.004741,89.26,0.000554254,0.001774,0.002680676,0.000372212,0.0000347,0.003475,0.8616,0.00004743,0.02349,0.9885
0.6349,0.0001775,0.000874915,0.004741,89.26,0.000706494,0.001774,0.003407996,0.000400236,0.0000407,0.003778,0.8418,0.000102,0.02361,0.8767
0.6349,0.0001775,0.000629892,0.004741,89.26,0.000749796,0.001774,0.002635375,0.000335251,0.0000431,0.003538,0.8209,0.0001399,0.02376,0.8375
0.6349,0.0001775,0.001077995,0.004741,89.26,0.000692982,0.001774,0.003167939,0.000355705,0.0000369,0.003581,0.8517,0.00005963,0.02379,0.9627
0.6349,0.0001775,0.000837514,0.004741,89.26,0.000682387,0.001774,0.004025272,0.000486677,0.0000358,0.003543,0.8553,0.00006296,0.02518,0.965
0.6349,0.0001775,0.000804924,0.004741,89.26,0.000876557,0.001774,0.002402909,0.000401124,0.0000365,0.003617,0.8563,0.0001744,0.02726,0.8162
0.6349,0.0001775,0.000917584,0.004741,89.26,0.000671556,0.001774,0.002913239,0.000343353,0.0000397,0.003404,0.828,0.0001313,0.0269,0.8594
0.6349,0.0001775,0.000827178,0.004741,89.26,0.00065173,0.001774,0.003037345,0.000396647,0.0000348,0.003353,0.8509,0.0000436,0.02464,1.012
0.6349,0.0001775,0.000798473,0.004741,89.26,0.000744666,0.001774,0.002831487,0.000357863,0.0000347,0.003568,0.857,0.00005805,0.0249,0.9668
0.6349,0.0001775,0.000538457,0.004741,89.26,0.000728052,0.001774,0.002849437,0.000398422,0.0000351,0.00347,0.8575,0.0001397,0.02682,0.8454
0.6349,0.0001775,0.000612119,0.004741,89.26,0.000744896,0.001774,0.003270988,0.000379169,0.0000347,0.003353,0.8528,0.0001156,0.02717,0.8793
0.6349,0.0001775,0.000581766,0.004741,89.26,0.000666628,0.001774,0.002049671,0.000336111,0.0000309,0.00328,0.8718,0.00008782,0.02312,0.9113
0.6349,0.0001775,0.000727586,0.004741,89.26,0.000736772,0.001774,0.002909306,0.000412178,0.0000396,0.003513,0.8326,0.00008481,0.02611,0.9181
0.6349,0.0001775,0.000972121,0.004741,89.26,0.000640424,0.001774,0.002886615,0.000406769,0.0000441,0.003847,0.8291,0.0001118,0.02457,0.874
0.6349,0.0001775,0.000830382,0.004741,89.26,0.000674327,0.001774,0.002985994,0.000344882,0.0000341,0.003445,0.8622,0.00009421,0.02303,0.8914
0.6349,0.0001775,0.000727502,0.004741,89.26,0.000717838,0.001774,0.003030051,0.000435224,0.0000387,0.003437,0.8387,0.0001304,0.02581,0.8529
0.6349,0.0001775,0.001008194,0.004741,89.26,0.000741835,0.001774,0.002880303,0.000378872,0.0000384,0.00358,0.8411,0.0001235,0.02625,0.8603
0.6349,0.0001775,0.000810206,0.004741,89.26,0.000815313,0.001774,0.00245545,0.000306708,0.0000434,0.003651,0.8219,0.000134,0.0275,0.8483
0.6349,0.0001775,0.000846187,0.004741,89.26,0.000862699,0.001774,0.004301564,0.000447865,0.0000396,0.003621,0.8345,0.00009712,0.02359,0.8925
0.6349,0.0001775,0.000830166,0.004741,89.26,0.000657281,0.001774,0.002970791,0.000465298,0.0000398,0.003621,0.8383,0.0001421,0.02578,0.8456
0.6349,0.0001775,0.000850797,0.004741,89.26,0.000649432,0.001774,0.002422283,0.000297081,0.0000422,0.003705,0.8305,0.00007117,0.02231,0.9247
0.6349,0.0001775,0.000722857,0.004741,89.26,0.00062214,0.001774,0.002420058,0.000413631,0.0000403,0.003488,0.8293,0.00009474,0.02553,0.8973
0.6349,0.0001775,0.000747348,0.004741,89.26,0.000713528,0.001774,0.00214172,0.000324987,0.0000376,0.003484,0.8457,0.00004885,0.02567,0.9901
0.6349,0.0001775,0.000687105,0.004741,89.26,0.000647997,0.001774,0.002102217,0.0003443,0.0000353,0.003439,0.8513,0.0001071,0.02689,0.8895
0.6349,0.0001775,0.001134791,0.004741,89.26,0.000748799,0.001774,0.00318782,0.000379918,0.0000376,0.003637,0.8446,0.00005206,0.02364,0.981
0.6349,0.0001775,0.000807858,0.004741,89.26,0.0006597,0.001774,0.002964078,0.000368206,0.0000385,0.003625,0.8426,0.0002229,0.02295,0.7622
0.6349,0.0001775,0.00075039,0.004741,89.26,0.000660417,0.001774,0.002807369,0.000399596,0.0000337,0.003256,0.8553,0.00004593,0.02494,0.9943
0.6349,0.0001775,0.000889519,0.004741,89.26,0.0006824,0.001774,0.002709553,0.000307076,0.0000337,0.003456,0.8655,0.000173,0.02595,0.8174
0.6349,0.0001775,0.000774646,0.004741,89.26,0.000692767,0.001774,0.003207972,0.000401558,0.0000382,0.003565,0.8436,0.0001335,0.02532,0.8451
0.6349,0.0001775,0.000759337,0.004741,89.26,0.000840771,0.001774,0.002761153,0.00045195,0.0000401,0.003679,0.8367,0.0001059,0.02373,0.8885
0.6349,0.0001775,0.000809199,0.004741,89.26,0.00079128,0.001774,0.002641886,0.000337439,0.0000389,0.003627,0.8395,0.00006667,0.02421,0.9362
0.6349,0.0001775,0.000823306,0.004741,89.26,0.000771285,0.001774,0.002904128,0.000385556,0.0000292,0.003308,0.8807,0.00007049,0.02231,0.9341
0.6349,0.0001775,0.000761256,0.004741,89.26,0.000719557,0.001774,0.00242689,0.000378234,0.0000324,0.003319,0.8658,0.00006713,0.02394,0.9542
0.6349,0.0001775,0.00128186,0.004741,89.26,0.000691002,0.001774,0.005220353,0.000458233,0.0000419,0.003543,0.8248,0.00008123,0.02252,0.9128
0.6349,0.0001775,0.000812536,0.004741,89.26,0.000736941,0.001774,0.002477948,0.00039093,0.0000298,0.003347,0.8783,0.000162,0.02427,0.8204
0.6349,0.0001775,0.000713537,0.004741,89.26,0.00081285,0.001774,0.002765107,0.000417912,0.0000373,0.003436,0.8432,0.0001129,0.02365,0.859
0.6349,0.0001775,0.000642042,0.004741,89.26,0.000685367,0.001774,0.002965271,0.000485283,0.0000345,0.00338,0.8592,0.00009071,0.02377,0.8958
0.6349,0.0001775,0.000785047,0.004741,89.26,0.000767571,0.001774,0.002910587,0.00039962,0.0000384,0.003495,0.8414,0.0001119,0.0254,0.8838
0.6349,0.0001775,0.000848032,0.004741,89.26,0.000708407,0.001774,0.001668013,0.000268149,0.0000289,0.003403,0.8899,0.0001023,0.02245,0.8853
0.6349,0.0001775,0.000811099,0.004741,89.26,0.000751505,0.001774,0.002887266,0.000395396,0.0000396,0.003558,0.8343,0.00006647,0.02487,0.9476
0.6349,0.0001775,0.000937058,0.004741,89.26,0.000726202,0.001774,0.002852997,0.000341666,0.0000382,0.003612,0.8476,0.0001247,0.02357,0.8604
0.6349,0.0001775,0.000766635,0.004741,89.26,0.000656536,0.001774,0.002822662,0.000407945,0.0000354,0.003435,0.8534,0.00007618,0.02325,0.9242
0.6349,0.0001775,0.000964745,0.004741,89.26,0.00074005,0.001774,0.003304024,0.000387773,0.0000331,0.003604,0.8729,0.0001003,0.02456,0.887
0.6349,0.0001775,0.000824209,0.004741,89.26,0.00054689,0.001774,0.003163924,0.000374343,0.0000381,0.003451,0.8389,0.00006413,0.02451,0.9597
0.6349,0.0001775,0.00067724,0.004741,89.26,0.00072976,0.001774,0.002683348,0.000346798,0.0000339,0.003616,0.8669,0.0001052,0.02494,0.8728
0.6349,0.0001775,0.000587745,0.004741,89.26,0.000715379,0.001774,0.002336913,0.000457263,0.0000377,0.003541,0.848,0.0001122,0.024,0.8663
0.6349,0.0001775,0.000784309,0.004741,89.26,0.000722781,0.001774,0.003140722,0.000485301,0.0000305,0.003347,0.8778,0.0001459,0.02496,0.8328
0.6349,0.0001775,0.001000414,0.004741,89.26,0.000679229,0.001774,0.00277675,0.000340659,0.0000384,0.003668,0.8437,0.0001224,0.02343,0.8643
0.6349,0.0001775,0.000982357,0.004741,89.26,0.000774039,0.001774,0.003229909,0.000424883,0.0000329,0.003475,0.8667,0.00004451,0.02624,0.9967
0.6349,0.0001775,0.000631079,0.004741,89.26,0.000634952,0.001774,0.002666726,0.000395524,0.0000388,0.003753,0.8464,0.000116,0.02425,0.8459
0.6349,0.0001775,0.000785471,0.004741,89.26,0.000737854,0.001774,0.003533614,0.000491168,0.0000372,0.003374,0.8423,0.0000682,0.02317,0.9394
0.6349,0.0001775,0.000845137,0.004741,89.26,0.000650714,0.001774,0.003148794,0.000462965,0.0000336,0.003301,0.8572,0.0001563,0.02518,0.8331
0.6349,0.0001775,0.001054693,0.004741,89.26,0.000659835,0.001774,0.003134824,0.000434259,0.0000364,0.003587,0.8512,0.0001013,0.02317,0.8964
0.6349,0.0001775,0.00075424,0.004741,89.26,0.000804122,0.001774,0.002878503,0.000439051,0.0000339,0.003551,0.8652,0.0001258,0.02545,0.854
0.6349,0.0001775,0.000846577,0.004741,89.26,0.000709306,0.001774,0.002810794,0.000472638,0.0000398,0.003643,0.8378,0.0001454,0.02643,0.8335
0.6349,0.0001775,0.000695827,0.004741,89.26,0.000744136,0.001774,0.002823671,0.000434584,0.0000384,0.003552,0.8408,0.00004888,0.02425,0.9968
0.6349,0.0001775,0.001195257,0.004741,89.26,0.000665977,0.001774,0.003594388,0.000428409,0.0000354,0.003384,0.8489,0.00009839,0.02237,0.8851
0.6349,0.0001775,0.000732353,0.004741,89.26,0.000717017,0.001774,0.002608724,0.000419139,0.0000381,0.003479,0.8426,0.00008492,0.0255,0.915
0.6349,0.0001775,0.001093803,0.004741,89.26,0.000672073,0.001774,0.003261431,0.000407816,0.0000388,0.003602,0.8433,0.00006448,0.02491,0.9567
0.6349,0.0001775,0.000761039,0.004741,89.26,0.000858933,0.001774,0.002647761,0.000407734,0.000037,0.003672,0.8483,0.0001406,0.02535,0.8312
0.6349,0.0001775,0.001020463,0.004741,89.26,0.000730948,0.001774,0.004117805,0.000448732,0.000038,0.003418,0.8371,0.00008295,0.0249,0.9092
0.6349,0.0001775,0.000788643,0.004741,89.26,0.000648795,0.001774,0.002655488,0.000370364,0.0000358,0.003411,0.8512,0.00008401,0.02386,0.9031
0.6349,0.0001775,0.000933034,0.004741,89.26,0.000672287,0.001774,0.003149525,0.000395511,0.0000372,0.003366,0.8408,0.0001347,0.02257,0.8483
0.6349,0.0001775,0.000676144,0.004741,89.26,0.000623949,0.001774,0.002195522,0.000327915,0.000035,0.003312,0.8494,0.0001133,0.0239,0.8647
0.6349,0.0001775,0.000834392,0.004741,89.26,0.000608264,0.001774,0.00309338,0.000349364,0.0000335,0.003423,0.8651,0.000113,0.02568,0.8691
0.6349,0.0001775,0.000796546,0.004741,89.26,0.000576085,0.001774,0.003223252,0.00041976,0.0000319,0.00331,0.8706,0.0001141,0.0257,0.8891
0.6349,0.0001775,0.001057098,0.004741,89.26,0.000576303,0.001774,0.004043339,0.000424303,0.0000292,0.00335,0.8843,0.00009614,0.02425,0.9024
0.6349,0.0001775,0.000997395,0.004741,89.26,0.00067512,0.001774,0.003489697,0.000455367,0.0000323,0.003442,0.8713,0.00013,0.02478,0.8668
0.6349,0.0001775,0.000880606,0.004741,89.26,0.000575582,0.001774,0.002238322,0.000296774,0.0000356,0.003576,0.8561,0.0001287,0.02313,0.8459
0.6349,0.0001775,0.000850673,0.004741,89.26,0.000639066,0.001774,0.003132275,0.000393655,0.000043,0.003547,0.82,0.000128,0.02279,0.8421
0.6349,0.0001775,0.000856696,0.004741,89.26,0.000602728,0.001774,0.003853612,0.000400878,0.000039,0.003565,0.8444,0.000119,0.02576,0.866
0.6349,0.0001775,0.000758597,0.004741,89.26,0.000873306,0.001774,0.002856557,0.000386046,0.0000371,0.003517,0.8479,0.0001299,0.02625,0.8614
0.6349,0.0001775,0.001004336,0.004741,89.26,0.000728703,0.001774,0.002224047,0.00027305,0.0000321,0.003384,0.8698,0.00006919,0.02346,0.9497
0.6349,0.0001775,0.000577833,0.004741,89.26,0.000799402,0.001774,0.003272628,0.000507361,0.0000398,0.003611,0.8367,0.0001095,0.02361,0.8694
0.6349,0.0001775,0.000758503,0.004741,89.26,0.000820043,0.001774,0.002887464,0.000456811,0.0000301,0.003389,0.8788,0.0001166,0.02182,0.8645
0.6349,0.0001775,0.001240099,0.004741,89.26,0.000893767,0.001774,0.004202893,0.000346748,0.0000377,0.003567,0.8438,0.00007063,0.02463,0.9408
0.6349,0.0001775,0.000821534,0.004741,89.26,0.000659127,0.001774,0.002566372,0.000382635,0.0000336,0.003412,0.8637,0.00007411,0.02487,0.9387
0.6349,0.0001775,0.00085711,0.004741,89.26,0.000623774,0.001774,0.002783281,0.00041331,0.0000285,0.003422,0.8895,0.0001107,0.0219,0.8698
0.6349,0.0001775,0.001317071,0.004741,89.26,0.000693797,0.001774,0.004524957,0.000484529,0.000036,0.003413,0.8517,0.00009803,0.02657,0.8854
0.6349,0.0001775,0.000825409,0.004741,89.26,0.0006293,0.001774,0.002798735,0.000345994,0.0000414,0.003667,0.8287,0.00008389,0.02332,0.9086
0.6349,0.0001775,0.00062761,0.004741,89.26,0.000595435,0.001774,0.003316314,0.000480476,0.0000369,0.003736,0.8555,0.00006448,0.02502,0.9498
0.6349,0.0001775,0.000541609,0.004741,89.26,0.000659164,0.001774,0.001825777,0.00032663,0.0000381,0.003399,0.8407,0.0001249,0.02535,0.8611
0.6349,0.0001775,0.00068475,0.004741,89.26,0.000642296,0.001774,0.002019348,0.000361415,0.0000394,0.003509,0.8347,0.0001233,0.02457,0.8544
0.6349,0.0001775,0.000698934,0.004741,89.26,0.000609833,0.001774,0.002277523,0.000363376,0.0000422,0.003693,0.829,0.0001013,0.02454,0.8763
0.6349,0.0001775,0.001010188,0.004741,89.26,0.000676893,0.001774,0.003331922,0.000356298,0.0000375,0.003704,0.849,0.0001197,0.02441,0.8611
0.6349,0.0001775,0.000725647,0.004741,89.26,0.000823005,0.001774,0.002847744,0.000379525,0.0000342,0.003597,0.8611,0.0001028,0.02292,0.8808
0.6349,0.0001775,0.000623368,0.004741,89.26,0.000555211,0.001774,0.002494684,0.000344077,0.0000375,0.003507,0.8453,0.0001282,0.02363,0.8541
0.6349,0.0001775,0.00128376,0.004741,89.26,0.00050368,0.001774,0.00355367,0.000428447,0.0000356,0.003424,0.8526,0.0001409,0.02447,0.8407
0.6349,0.0001775,0.000808023,0.004741,89.26,0.000632074,0.001774,0.002701975,0.000376702,0.0000258,0.003232,0.9006,0.000132,0.02193,0.8412
0.6349,0.0001775,0.000702318,0.004741,89.26,0.000679124,0.001774,0.001889677,0.000301687,0.0000407,0.003621,0.8346,0.00007519,0.02573,0.9344
0.6349,0.0001775,0.000663744,0.004741,89.26,0.000673638,0.001774,0.002516188,0.000396854,0.0000423,0.003498,0.8223,0.0001334,0.02397,0.8591
0.6349,0.0001775,0.000371726,0.004741,89.26,0.000649861,0.001774,0.002247931,0.000385985,0.0000393,0.003506,0.8336,0.00006829,0.02385,0.9489
0.6349,0.0001775,0.000889119,0.004741,89.26,0.000587828,0.001774,0.002548537,0.000354835,0.0000356,0.003372,0.8489,0.00008446,0.02505,0.9056
0.6349,0.0001775,0.000927429,0.004741,89.26,0.000691239,0.001774,0.002947794,0.000376403,0.0000366,0.003687,0.8568,0.00006786,0.02405,0.9349
0.6349,0.0001775,0.000989074,0.004741,89.26,0.000750785,0.001774,0.003172465,0.000349026,0.0000309,0.003463,0.8767,0.00008789,0.02144,0.8995
0.6349,0.0001775,0.000875676,0.004741,89.26,0.00057817,0.001774,0.003578205,0.000444178,0.0000329,0.003344,0.8651,0.00008809,0.02436,0.907
0.6349,0.0001775,0.000885372,0.004741,89.26,0.000880513,0.001774,0.003044298,0.000450404,0.0000395,0.003632,0.8396,0.0001885,0.02546,0.8021
0.6349,0.0001775,0.000689301,0.004741,89.26,0.000505049,0.001774,0.002329213,0.000394134,0.0000298,0.003398,0.8862,0.0001261,0.02713,0.8659
0.6349,0.0001775,0.000837109,0.004741,89.26,0.000778255,0.001774,0.003107641,0.000381208,0.0000311,0.0034,0.8746,0.0001119,0.02238,0.8717
0.6349,0.0001775,0.000660561,0.004741,89.26,0.000833704,0.001774,0.002803363,0.00044129,0.0000345,0.003463,0.8578,0.00007334,0.02546,0.9493
0.6349,0.0001775,0.000973577,0.004741,89.26,0.000712155,0.001774,0.002424568,0.000310618,0.0000322,0.003478,0.8719,0.0001415,0.0236,0.8305
0.6349,0.0001775,0.001703667,0.004741,89.26,0.000715415,0.001774,0.006055553,0.000363766,0.0000303,0.003254,0.8744,0.00009429,0.02526,0.9132
0.6349,0.0001775,0.000579661,0.004741,89.26,0.000732168,0.001774,0.002753745,0.000444014,0.0000386,0.003427,0.8364,0.00008449,0.02197,0.9078
0.6349,0.0001775,0.00071354,0.004741,89.26,0.000599942,0.001774,0.001976946,0.00034152,0.0000347,0.003619,0.8601,0.0001215,0.0218,0.8563
0.6349,0.0001775,0.000771408,0.004741,89.26,0.000805329,0.001774,0.002754834,0.000313695,0.0000523,0.003833,0.7951,0.0001192,0.0249,0.8598
0.6349,0.0001775,0.000648831,0.004741,89.26,0.000693701,0.001774,0.002388703,0.00035754,0.0000443,0.003828,0.8254,0.0002526,0.02459,0.7632
0.6349,0.0001775,0.000843972,0.004741,89.26,0.000723603,0.001774,0.00397866,0.000468221,0.000039,0.003481,0.8337,0.0001128,0.02326,0.8685
0.6349,0.0001775,0.000762471,0.004741,89.26,0.000677152,0.001774,0.003043598,0.00042717,0.000036,0.003435,0.8524,0.0001021,0.02709,0.8972
0.6349,0.0001775,0.00083914,0.004741,89.26,0.0007585,0.001774,0.00325176,0.000412301,0.000038,0.003652,0.8471,0.0001352,0.02321,0.8456
0.6349,0.0001775,0.00083164,0.004741,89.26,0.000701122,0.001774,0.003224766,0.000439279,0.0000389,0.003493,0.8334,0.0001452,0.02409,0.8438
0.6349,0.0001775,0.000586344,0.004741,89.26,0.000792678,0.001774,0.003148166,0.00046251,0.000043,0.003599,0.8241,0.00008777,0.02443,0.9017
0.6349,0.0001775,0.001077253,0.004741,89.26,0.000682976,0.001774,0.003955839,0.000383701,0.000047,0.003907,0.8159,0.000138,0.02517,0.8342
0.6349,0.0001775,0.000681911,0.004741,89.26,0.000724324,0.001774,0.002817184,0.000347179,0.0000421,0.003687,0.8334,0.00009904,0.02811,0.9012
0.6349,0.0001775,0.000821065,0.004741,89.26,0.000808083,0.001774,0.002684261,0.000382193,0.0000377,0.00353,0.8443,0.0001237,0.02402,0.8518
0.6349,0.0001775,0.000942816,0.004741,89.26,0.000718824,0.001774,0.003039018,0.000500972,0.0000359,0.003409,0.8467,0.00009976,0.02478,0.8934
0.6349,0.0001775,0.000809853,0.004741,89.26,0.00070853,0.001774,0.003106377,0.000414528,0.000039,0.003403,0.8316,0.00006386,0.02447,0.9514
0.6349,0.0001775,0.000778385,0.004741,89.26,0.000703653,0.001774,0.002940851,0.000401618,0.0000371,0.003548,0.8498,0.0002151,0.02215,0.7696
0.6349,0.0001775,0.000904729,0.004741,89.26,0.000704498,0.001774,0.003429873,0.000430419,0.0000447,0.003775,0.8196,0.0001287,0.02544,0.8653
0.6349,0.0001775,0.001134574,0.004741,89.26,0.000656549,0.001774,0.002732495,0.00032071,0.0000335,0.003436,0.8591,0.0001008,0.02514,0.8956
0.6349,0.0001775,0.000801928,0.004741,89.26,0.000596246,0.001774,0.002602235,0.000328971,0.0000368,0.003502,0.851,0.00009102,0.02318,0.8957
0.6349,0.0001775,0.000719616,0.004741,89.26,0.000671489,0.001774,0.003063674,0.000440627,0.0000347,0.003464,0.858,0.0001121,0.02301,0.8852
0.6349,0.0001775,0.00102336,0.004741,89.26,0.000882252,0.001774,0.004551545,0.000399081,0.0000364,0.003358,0.8414,0.0001141,0.02455,0.8758
0.6349,0.0001775,0.000637172,0.004741,89.26,0.000652251,0.001774,0.002218161,0.000352458,0.0000346,0.003375,0.8541,0.00006484,0.02356,0.9638
0.6349,0.0001775,0.001022807,0.004741,89.26,0.00074686,0.001774,0.003781029,0.000424638,0.0000368,0.003457,0.8447,0.00007845,0.02653,0.9239
0.6349,0.0001775,0.001159213,0.004741,89.26,0.000679487,0.001774,0.004862491,0.000422092,0.0000313,0.00349,0.8773,0.00008972,0.02754,0.9181
0.6349,0.0001775,0.000906683,0.004741,89.26,0.000557628,0.001774,0.00327021,0.000415644,0.0000439,0.003778,0.8256,0.0001344,0.0255,0.8376
0.6349,0.0001775,0.00113366,0.004741,89.26,0.000726376,0.001774,0.00388634,0.000353871,0.0000371,0.003488,0.85,0.0001434,0.02582,0.8365
0.6349,0.0001775,0.000608771,0.004741,89.26,0.000911006,0.001774,0.002936993,0.000453949,0.0000377,0.003585,0.8455,0.0001593,0.02219,0.8144
0.6349,0.0001775,0.000774375,0.004741,89.26,0.000577403,0.001774,0.002422599,0.00037129,0.0000367,0.003395,0.8487,0.0001231,0.02446,0.8606
0.6349,0.0001775,0.000706755,0.004741,89.26,0.000597575,0.001774,0.002284498,0.000395688,0.0000394,0.00359,0.8417,0.0001049,0.02395,0.8757
0.6349,0.0001775,0.001264899,0.004741,89.26,0.000748057,0.001774,0.003251527,0.000405361,0.000039,0.00359,0.8404,0.00009555,0.02442,0.8888
0.6349,0.0001775,0.00086483,0.004741,89.26,0.000716404,0.001774,0.00337408,0.00045166,0.0000334,0.003377,0.8619,0.00006181,0.0253,0.9624
0.6349,0.0001775,0.000782152,0.004741,89.26,0.000653661,0.001774,0.002513673,0.000385835,0.0000375,0.003625,0.8496,0.00008058,0.02391,0.9193
0.6349,0.0001775,0.00092031,0.004741,89.26,0.000802489,0.001774,0.003273452,0.000399152,0.0000374,0.003483,0.8408,0.000144,0.02539,0.8493
0.6349,0.0001775,0.000840152,0.004741,89.26,0.000776742,0.001774,0.003958352,0.000435218,0.000031,0.003355,0.877,0.0001721,0.02526,0.8082
0.6349,0.0001775,0.000948736,0.004741,89.26,0.000767321,0.001774,0.003132418,0.000433505,0.0000366,0.0036,0.8522,0.00009952,0.02203,0.8852
0.6349,0.0001775,0.000834473,0.004741,89.26,0.000843687,0.001774,0.002954778,0.000340726,0.0000329,0.003605,0.8724,0.0001129,0.02489,0.8776
0.6349,0.0001775,0.000744823,0.004741,89.26,0.00064607,0.001774,0.002522789,0.000363145,0.0000365,0.003396,0.8466,0.0001138,0.02607,0.8891
0.6349,0.0001775,0.000930867,0.004741,89.26,0.000675858,0.001774,0.004380754,0.000440347,0.0000351,0.003528,0.8583,0.0001053,0.02364,0.8877
0.6349,0.0001775,0.000993352,0.004741,89.26,0.000693893,0.001774,0.003117853,0.000407481,0.0000383,0.003894,0.8504,0.00008868,0.0217,0.8977
0.6349,0.0001775,0.001151574,0.004741,89.26,0.000800386,0.001774,0.003229593,0.00034535,0.0000337,0.003509,0.864,0.0001101,0.02313,0.8724
